contMencion,contPalabrasConArrDentro,contCaracterEspecial,contSignosPuntucion,contCaracMayusculas,contLetrasRepetidas,contParentesis,contEmojis,contOnomatopeyas,contInterjecciones,contInterpelaciones,contDiminutivos,contAumentativos,contPeroyativos,contSuperlativos,conDeterminantes,contIndeterminados,contDemostrativos,contPronombres1eraPersona,contPronombres2onaPersona,contVerbosSerEstarParecer,contVerbosEnPrimeraPersona,contVerbosEnSegundaPersona,contVerbosIndicativos,contVerbosSubjuntivos,contVerbosPresente,contVerbosImperativo,contVerbosPreterito,contVerbosFuturo,contVerbosCondicional,contVerbosParticipio,contVerbosGerundio,contAdverbiosCantidad,contAdverbiosNegacion,contAdverbiosDuda,contAdjetivosCantidad,likes,retweets,diaSetmana,hora,seguidors,seguits
1,0,0,2,15.385,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85819,1850,1895
0,0,0,0,3.571,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,85753,65,99
0,0,0,12,8.73,3,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,11,1,85649,17533,993
3,0,0,6,3.65,3,0,0,0,1,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,85626,459,936
1,1,0,2,7.937,1,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85561,215,563
1,0,0,4,3.509,1,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85387,4312,707
1,0,0,1,6.667,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,85368,116,305
0,0,7,13,2.703,2,0,0,1,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,85357,458,256
1,0,0,2,1.695,1,0,0,1,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,85264,1226,1517
1,0,0,3,2.459,1,0,0,1,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85078,126,197
1,0,0,2,4.054,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,84999,0,0
0,0,0,3,9.375,1,0,0,0,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,84966,4058,4258
0,0,0,1,7.018,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,10,1,84964,69487,2126
1,0,0,4,8.163,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,84940,1847,3586
1,0,0,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84921,154,857
0,0,0,9,1.0,4,0,0,1,3,3,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,84811,1080,3275
0,0,0,6,0.441,1,0,0,2,3,4,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,84764,280,336
0,0,0,1,9.091,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84708,27,43
3,0,0,8,5.96,2,0,0,0,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84662,1057,1318
0,0,0,1,3.448,1,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,84565,383,881
2,0,0,11,6.962,5,0,0,6,3,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,84498,972,662
1,0,0,6,3.419,3,0,0,0,1,1,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,84381,544,554
0,0,1,7,8.676,4,0,0,1,5,6,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,84198,340,980
1,0,0,6,5.83,4,0,0,3,7,6,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,84194,56,68
1,0,4,15,3.556,7,2,0,5,7,8,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,84139,284,1188
0,0,4,9,9.924,4,0,0,1,4,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,84023,396,687
0,0,2,5,6.557,2,0,0,0,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83918,299,428
2,0,0,2,7.143,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,83820,318,749
0,0,1,1,10.769,2,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83779,104,86
0,0,0,5,4.0,1,0,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,83775,1248,1524
0,0,0,0,0.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,83630,419,915
0,0,0,2,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83441,705,1362
0,0,0,3,7.042,1,0,0,0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83431,1045,1753
8,0,6,20,10.502,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,7062,58823,4840
3,0,4,12,3.571,4,0,1,0,2,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,6990,548,3023
0,0,8,14,32.812,7,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6929,0,0
1,0,4,9,9.302,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6765,0,0
0,0,4,9,8.491,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,6599,1818,525
2,0,5,11,11.321,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6361,0,0
0,0,5,7,17.582,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,6300,132257,18
0,0,2,6,7.368,1,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6177,378,534
1,0,1,5,2.913,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6144,14,221
2,0,6,19,7.589,10,0,0,2,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,6135,0,0
0,0,1,4,4.0,3,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6131,307,517
0,0,3,8,8.065,4,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6122,0,0
3,0,1,10,2.752,3,0,0,2,4,5,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,6113,213,148
1,0,7,22,10.553,10,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6018,1112,1981
0,0,5,9,10.4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5915,6991,3346
0,0,11,21,10.821,10,0,0,2,5,4,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5891,857,876
1,0,10,16,10.0,11,0,0,0,3,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,5847,7094,921
1,1,5,9,7.563,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2,5760,132257,18
1,0,6,9,3.623,4,0,0,1,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,2,5697,462,705
0,0,3,3,7.292,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5353,89,39
0,0,1,5,4.975,3,0,0,0,2,3,1,0,1,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,5288,1988,1142
0,0,1,2,7.576,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5267,730,295
2,0,1,5,5.926,2,0,0,3,4,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,5211,1587,773
0,0,4,4,3.604,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,5185,2032,998
0,0,7,10,12.048,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,23,2,5040,132257,18
0,0,4,6,14.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,3,2,4910,354275,422
0,0,5,7,12.037,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,4740,132257,18
3,0,1,8,12.598,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4657,0,0
0,0,1,2,5.682,1,0,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4633,138,122
0,0,2,2,3.03,2,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,4521,757,601
0,0,4,6,10.769,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,60,2,4495,354275,422
0,0,5,10,9.023,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,2,4202,1458704,983
0,0,5,8,16.667,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,2,4020,132257,18
1,0,4,13,8.929,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3989,0,0
0,0,4,10,8.108,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3980,592,1080
0,0,1,3,6.338,7,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3973,107,272
0,0,4,6,9.589,4,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,20,2,3956,354275,422
0,0,6,9,11.111,6,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3933,1958,558
0,0,9,12,27.692,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3902,19,131
0,0,2,7,8.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3833,503,492
0,0,2,4,2.92,3,0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3736,969,1912
0,0,4,13,9.341,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3703,8693,261
0,0,4,15,4.911,6,0,0,4,8,7,0,0,2,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3677,508,390
0,0,2,13,2.454,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3624,227,536
0,0,6,8,11.494,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3555,132257,18
0,0,1,4,1.942,1,0,1,2,2,3,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3545,0,0
0,0,4,6,9.211,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3498,392,151
3,0,1,4,21.739,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3485,174,313
0,0,8,12,9.434,4,0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,3467,1626,3063
3,0,6,14,6.294,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3439,1145,1176
0,0,4,6,5.556,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,3434,354275,422
0,0,15,28,22.959,6,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3344,1174,955
0,0,15,29,22.388,5,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3329,1174,955
0,0,11,19,16.867,8,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3300,132257,18
1,0,1,4,5.556,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3276,302,577
0,0,1,5,2.985,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3176,188,1040
0,0,1,3,3.185,1,0,0,3,1,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,2,3171,0,0
0,0,4,11,3.93,3,0,0,3,2,4,1,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,625,281,2,3099,18910,961
0,0,11,13,5.625,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3050,1958,558
0,0,11,20,14.835,8,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,3000,132257,18
1,0,9,14,9.548,5,0,3,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2869,2704,4943
0,0,1,2,4.918,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2860,57,636
0,0,9,11,8.0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2846,1958,558
0,0,1,7,5.023,3,0,0,2,6,5,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2839,224,244
0,0,7,16,10.588,8,0,0,0,2,1,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2837,18208,628
0,0,4,6,8.974,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,32,2,2829,354275,422
0,0,3,7,7.317,4,0,0,2,4,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2823,0,2
1,0,4,10,6.316,4,0,0,1,3,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,2792,48430,5000
0,0,11,18,17.347,8,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2760,132257,18
1,0,11,20,15.663,7,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2751,132257,18
0,0,5,8,6.383,4,0,0,2,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,9,2,2645,1458704,983
6,0,1,18,9.914,3,0,0,1,2,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,2644,172,396
0,0,4,7,5.286,2,0,0,1,4,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2636,362,585
0,0,4,8,5.155,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2630,51,37
1,0,8,20,7.834,9,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,27,2,2620,6279,3256
2,0,5,14,5.242,5,0,0,0,2,2,0,0,1,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,2,2583,144,991
2,0,11,23,14.973,7,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2569,132257,18
0,0,5,7,13.115,4,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2515,497,412
1,0,6,8,8.108,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2494,159,71
0,0,1,4,2.74,1,0,0,2,2,4,2,2,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,2,2456,66,179
0,0,5,8,10.667,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2443,1099,272
0,0,4,7,18.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2431,530,355
0,0,1,3,3.333,3,0,0,0,2,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,5,2,2429,10363,734
0,0,8,13,16.667,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,113,2,2427,8580197,815
1,0,2,10,61.364,22,0,0,1,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2356,265,418
0,0,11,18,13.714,8,0,0,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,2340,132257,18
0,0,3,5,5.085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2339,139,15
4,1,4,12,10.748,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2338,18552,1047
0,0,4,6,10.714,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2297,456,366
0,0,4,7,5.645,3,0,0,1,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116,42,2,2269,637,917
3,0,4,9,5.15,4,0,0,1,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,2234,18552,1047
5,1,9,21,11.111,6,1,12,1,4,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2191,616,2953
0,0,4,9,2.913,10,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2172,541,706
0,0,1,4,7.265,2,0,0,2,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2116,29,338
0,0,1,1,9.091,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2108,67,270
0,0,1,8,1.212,1,0,0,1,3,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2015,816,1836
0,0,1,7,2.841,5,0,0,0,3,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,2014,0,0
0,0,5,7,6.25,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1996,506,239
0,0,4,7,9.211,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1992,567956,2157
0,0,5,11,9.302,3,0,0,2,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,296,84,2,1981,18998,1462
1,0,0,2,4.167,1,0,0,1,2,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6284,1165,943
2,0,0,5,12.245,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5293,77,58
1,0,0,10,1.681,5,0,0,3,2,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2979,12,369
0,0,3,7,7.317,4,0,0,2,4,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2823,0,2
2,0,0,13,4.615,1,0,0,2,4,2,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,2745,284,347
2,0,0,6,9.278,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2205,711,930
0,0,0,4,4.348,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1521,3843,4112
1,0,0,1,4.478,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1503,0,0
0,0,0,8,6.522,5,0,0,4,7,8,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,2,1213,1165,943
0,0,0,4,1.515,1,0,0,1,4,3,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,9,2,1126,26192,1657
0,0,0,5,1.596,1,0,0,5,5,9,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1041,1429,1045
0,0,0,3,2.941,1,0,0,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,935,0,0
0,0,0,1,0.0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,889,118,193
1,0,0,1,10.0,1,0,0,1,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,883,166,339
1,0,0,3,10.39,2,0,0,3,5,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,768,545,735
0,0,3,5,2.985,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,625,0,0
0,0,3,6,10.0,4,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,212,0,0
0,0,3,6,16.667,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,141,3926,2832
0,0,0,4,3.209,1,0,0,1,4,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,1,86396,5557,2015
0,0,3,14,1.984,8,0,0,1,4,3,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,5,1,1,85857,1165,943
1,0,2,3,14.286,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85771,345,1965
0,0,0,1,4.651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85677,0,0
