contMencion,contPalabrasConArrDentro,contCaracterEspecial,contSignosPuntucion,contCaracMayusculas,contLetrasRepetidas,contParentesis,contEmojis,contOnomatopeyas,contInterjecciones,contInterpelaciones,contDiminutivos,contAumentativos,contPeroyativos,contSuperlativos,conDeterminantes,contIndeterminados,contDemostrativos,contPronombres1eraPersona,contPronombres2onaPersona,contVerbosSerEstarParecer,contVerbosEnPrimeraPersona,contVerbosEnSegundaPersona,contVerbosIndicativos,contVerbosSubjuntivos,contVerbosPresente,contVerbosImperativo,contVerbosPreterito,contVerbosFuturo,contVerbosCondicional,contVerbosParticipio,contVerbosGerundio,contAdverbiosCantidad,contAdverbiosNegacion,contAdverbiosDuda,contAdjetivosCantidad,insultos,likes,retweets,diaSetmana,hora,seguidors,seguits,violento,KMeans_Clusters
4,0,1,8,10.853,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,9,2,0,75691,418,856,0,3
1,0,9,17,12.946,2,0,0,1,4,2,1,1,0,0,2,0,0,0,0,0,2,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,74866,108786,89414,0,3
1,0,8,12,11.927,2,0,0,1,4,2,0,1,0,0,5,0,0,0,0,0,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,2,0,74824,108786,89414,0,3
1,0,9,16,10.757,2,0,0,0,2,0,1,2,1,0,1,2,0,0,0,0,3,4,3,3,3,4,1,0,0,0,0,0,0,0,0,0,2,4,0,74786,108786,89414,0,3
2,0,9,13,11.304,3,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,74751,108786,89414,0,3
1,0,8,12,7.759,3,0,0,1,4,2,0,2,0,1,4,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,74712,108786,89414,0,3
0,0,9,12,10.879,3,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,2,2,3,2,3,3,1,0,0,0,1,0,0,0,0,0,4,1,0,74670,108786,89414,0,3
1,0,8,15,7.595,2,0,0,0,3,1,0,1,0,1,5,1,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,74632,108786,89414,0,3
1,0,9,13,12.136,2,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,2,3,2,2,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,74595,108786,89414,0,3
1,0,9,13,11.523,3,0,0,0,2,0,0,3,0,0,1,0,0,0,0,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,1,2,0,74560,108786,89414,0,3
1,0,9,12,11.429,3,0,0,0,4,1,0,2,0,0,1,1,0,0,0,0,4,4,4,3,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,74442,108786,89414,0,3
1,0,9,12,11.508,3,0,0,1,3,2,0,1,0,0,3,0,0,0,0,0,3,4,3,3,3,4,1,0,0,0,0,0,1,0,0,0,1,1,0,74414,108786,89414,0,3
1,0,9,15,11.111,5,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,2,3,2,2,2,3,0,0,0,0,0,0,0,0,1,1,0,2,0,74335,108786,89414,0,3
4,0,11,20,8.812,5,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,1,2,2,2,3,0,0,0,0,0,0,2,0,0,1,0,1,0,74257,108786,89414,0,3
3,0,10,21,7.663,5,0,0,0,6,3,3,1,0,0,3,0,0,0,0,0,3,1,3,1,3,1,2,0,0,0,0,0,0,0,0,2,0,1,0,74133,108786,89414,0,3
1,0,9,16,10.121,4,0,0,1,4,2,0,1,0,0,5,0,0,0,0,0,3,4,3,3,3,4,1,0,0,0,0,0,0,0,1,1,6,4,0,73993,108786,89414,0,3
1,0,9,16,10.0,3,0,0,0,3,2,0,3,0,0,3,0,0,0,0,1,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,73875,108786,89414,0,3
0,0,3,9,2.11,1,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,4,5,6,8,6,5,3,0,0,0,0,0,2,0,0,3,2,0,0,73374,2618,2754,0,3
0,0,2,9,3.349,1,0,0,2,4,5,3,0,1,1,0,0,0,0,0,3,5,2,7,6,9,5,1,0,0,0,0,0,0,0,0,2,1,1,0,73208,630,948,1,0
0,0,1,3,18.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,1,0,0,0,0,0,0,2,0,0,2,18,9,0,72692,3221,2745,0,3
2,1,5,13,4.846,2,0,0,3,3,4,1,0,0,1,3,0,0,0,0,0,6,4,7,6,7,6,3,0,0,0,0,0,2,0,0,0,2,0,0,72669,4635,1200,0,0
1,0,5,12,11.304,5,0,0,1,3,6,0,2,0,0,5,0,0,0,0,1,3,3,5,4,5,3,3,0,0,0,0,0,0,0,0,3,0,1,0,71657,22135,2728,0,3
0,0,4,8,7.377,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,9,4,0,71342,2733,1678,0,3
0,0,1,7,1.439,1,0,0,0,3,4,0,0,0,0,2,0,0,0,0,1,4,5,5,5,5,4,2,0,0,0,0,0,1,0,0,1,0,0,0,71026,215,916,0,3
0,0,1,2,3.488,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,2,1,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,70582,165,674,0,3
2,0,8,25,13.23,5,0,0,1,3,2,2,2,0,0,2,0,0,0,0,2,1,1,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,2,0,69837,85235,670,0,3
0,0,1,4,1.333,2,0,0,3,7,8,0,1,0,0,6,0,0,0,0,2,1,2,6,6,7,5,2,0,0,0,0,0,0,0,0,1,10,5,0,69372,22135,2728,0,0
4,0,7,19,14.097,4,0,0,0,3,3,0,3,0,0,5,0,0,0,0,0,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,8,4,0,68688,85235,670,0,3
3,0,7,15,9.223,4,0,0,1,2,2,0,2,0,0,4,0,0,0,0,0,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0,2,12,6,0,68244,85235,670,0,3
1,0,9,12,12.435,2,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,67332,108786,89414,0,3
0,0,4,14,4.819,5,0,0,1,2,2,0,0,0,0,6,1,0,0,0,0,3,2,4,3,4,3,1,0,0,0,1,1,0,0,0,3,110,96,0,67321,5477,1320,0,3
1,0,9,14,12.121,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,1,2,0,67287,108786,89414,0,3
2,0,9,15,11.983,3,0,0,0,4,2,1,2,0,0,3,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,1,0,67257,108786,89414,0,3
1,0,9,13,10.549,2,0,0,0,2,0,1,2,0,0,4,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,67165,108786,89414,0,3
1,0,12,18,9.964,6,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,5,4,7,0,67105,108786,89414,0,3
1,0,12,18,10.545,4,0,0,0,2,0,0,1,0,0,4,1,0,0,0,0,3,4,3,3,3,4,1,0,0,0,0,0,0,0,0,1,2,3,0,67016,108786,89414,0,3
1,0,12,17,12.664,4,0,0,0,2,0,2,2,0,0,2,0,0,0,0,1,2,3,2,2,2,3,1,1,0,0,0,0,0,0,0,0,2,1,0,66869,108786,89414,0,3
1,0,5,11,14.583,4,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,66720,1376,986,0,3
0,0,2,6,4.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,66004,81,114,0,3
1,0,1,4,4.878,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65937,2658,405,0,3
1,0,1,4,6.612,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,65750,2658,405,0,3
1,0,1,3,9.524,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,3,1,0,0,0,0,0,1,0,0,1,1,0,0,65617,2658,405,0,3
0,0,5,8,7.447,2,0,0,2,2,2,0,0,0,0,2,1,0,1,0,0,3,2,3,2,3,2,2,0,0,0,0,0,0,0,1,0,4,0,0,65386,1376,2072,0,3
0,0,11,18,8.365,6,0,0,0,4,1,0,2,0,0,1,1,0,0,0,0,4,3,4,3,4,3,2,0,0,0,0,0,0,0,0,1,3,5,0,65363,108786,89414,0,3
0,0,12,18,10.701,4,0,0,0,3,1,0,2,0,0,4,0,0,0,0,0,2,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,65182,108786,89414,0,3
1,0,13,19,15.122,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,65072,108786,89414,0,3
0,0,9,14,7.234,4,0,0,1,3,2,0,1,0,2,2,0,0,0,0,0,4,4,4,4,4,4,2,0,0,0,0,0,1,0,0,1,10,6,0,63210,822,1287,0,3
0,0,4,6,7.812,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,19,5,0,62637,22771,927,0,3
6,0,7,22,11.508,5,0,0,1,4,3,0,2,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,62100,85235,670,0,3
5,0,1,10,9.929,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,61873,2658,405,0,3
1,0,1,4,5.769,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,1,3,2,3,2,2,0,0,1,0,0,0,0,0,3,0,0,0,61454,2658,405,0,3
2,0,5,11,9.143,6,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,1,5,1,0,61029,4568,1004,0,3
1,0,1,4,2.353,1,0,0,0,2,3,0,1,0,0,5,0,0,0,0,1,4,5,5,5,5,4,1,0,0,0,0,0,0,0,0,0,10,5,0,60790,1180,69,0,3
0,0,8,11,5.392,4,0,0,0,4,1,0,0,0,3,1,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,0,0,3,0,0,4,3,2,0,58727,3062,2152,0,3
0,0,6,9,1.77,0,2,0,0,2,2,0,0,0,1,7,0,0,0,0,1,3,1,5,3,5,3,3,0,0,1,0,0,1,0,0,2,4,4,0,58616,1376,986,0,3
0,0,5,10,3.98,2,0,0,1,4,3,0,0,0,2,5,1,0,0,0,1,3,2,3,3,3,2,1,0,0,0,1,0,1,0,0,2,6,3,0,58615,1376,986,0,3
0,0,4,6,10.606,2,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,4,3,4,3,4,3,3,1,0,1,0,1,0,0,0,2,0,0,0,58115,71,219,1,3
0,0,1,1,17.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57870,731,1820,0,3
0,0,2,7,1.765,2,0,0,1,3,5,0,1,0,0,1,0,0,0,0,3,4,2,4,2,5,1,2,0,0,0,0,0,0,0,0,1,1,1,0,57019,2649,3982,0,3
0,0,4,7,3.822,3,0,0,1,1,1,0,0,0,0,3,1,0,0,0,0,2,3,4,4,4,3,0,0,0,0,0,0,0,0,0,2,3,1,0,56028,431,1344,0,3
0,0,6,9,7.317,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,26,3,0,55935,4123,1376,0,3
0,0,7,9,10.582,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,5,3,5,3,5,3,2,0,0,0,1,0,0,0,0,3,18,19,0,55013,3528,1699,0,3
1,1,6,11,8.696,2,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2,2,3,3,3,3,1,0,0,0,0,0,0,0,0,1,11,10,0,54053,6497,3532,0,3
0,0,1,5,3.659,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,4,1,1,0,0,0,0,2,0,0,0,0,0,0,53718,730,784,0,3
0,0,1,4,1.63,0,0,0,0,1,1,0,0,0,1,6,1,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,52066,197,430,0,3
0,0,4,9,4.367,3,0,1,1,2,3,0,0,0,0,7,2,0,0,0,1,0,2,3,3,3,1,0,0,0,0,0,0,0,0,0,6,5,1,0,50808,49811,1388,0,3
0,0,1,3,4.054,0,0,0,3,3,4,0,0,0,0,2,0,0,0,0,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,50660,0,0,0,3
0,0,4,8,1.951,3,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,3,1,4,3,4,3,1,0,0,0,1,0,0,0,0,1,2,0,0,50339,416,584,0,3
0,0,4,7,7.143,2,0,0,3,4,4,0,0,0,0,4,0,0,0,0,0,3,2,4,3,4,3,2,0,0,0,0,0,0,0,0,1,2,1,0,49332,2384,3463,0,3
4,0,5,13,14.516,3,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,49231,4839,5225,0,3
0,0,1,3,13.75,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47941,191,316,1,3
0,0,4,6,7.692,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,2,2,0,47467,1592,1559,0,3
0,0,2,2,16.667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47389,590,2013,0,3
1,1,1,6,1.932,1,0,0,6,4,5,0,0,0,0,4,1,0,0,1,2,2,2,4,4,5,4,1,0,0,1,0,0,0,0,0,1,7,3,0,47364,8693,4636,0,3
0,0,6,10,12.593,6,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,2,3,3,3,3,2,1,1,0,0,0,0,0,0,0,1,1,0,0,47339,485,725,0,3
0,0,3,10,1.681,0,1,0,2,4,6,0,0,0,1,5,0,0,0,0,0,7,5,7,5,7,5,5,0,1,1,0,0,1,0,0,4,6,0,0,47157,2316,2098,0,0
2,0,1,7,10.734,1,0,0,2,2,3,0,0,0,0,3,1,0,0,0,2,5,4,6,4,6,3,4,0,0,1,1,0,1,0,0,1,0,0,0,47012,648,822,0,0
0,0,2,10,5.14,0,0,0,5,7,7,0,0,0,0,3,1,0,0,0,2,7,5,7,6,7,6,2,0,0,0,1,0,1,0,0,1,1,0,0,46450,8026,999,0,0
0,0,4,6,5.882,3,0,0,0,1,1,0,1,0,0,5,1,1,0,0,0,4,3,4,3,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,46410,586,4137,0,3
2,0,1,10,3.814,1,0,0,2,2,2,0,0,0,0,4,0,0,0,0,0,2,2,3,3,3,3,1,0,1,1,0,0,0,0,0,3,87,21,0,46379,3019,1457,0,3
0,0,1,3,5.0,2,0,0,0,2,2,0,0,0,0,5,0,0,0,0,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46084,8026,999,0,3
3,0,3,6,29.114,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,45348,951,1252,0,3
0,0,4,7,8.257,2,0,0,0,1,1,0,2,0,0,2,1,0,0,0,1,3,3,4,4,4,3,1,0,0,0,0,0,1,0,0,0,17,9,0,44591,1487,1363,0,3
0,0,1,6,19.388,3,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,2,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,44540,895,737,0,3
0,0,1,4,2.609,1,0,0,1,2,2,0,0,0,0,4,0,0,0,0,1,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44158,79,598,1,3
0,0,5,9,4.861,2,0,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43893,0,0,0,3
1,0,2,9,5.172,2,0,0,2,4,4,0,0,0,0,3,0,0,0,0,0,5,4,6,5,6,5,4,0,0,0,1,0,0,0,0,3,11,1,0,43803,4877,822,0,0
0,0,1,4,44.231,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,43722,895,737,0,3
2,0,0,4,10.909,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,7196,1305,1473,0,4
2,0,0,3,7.071,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,2,6773,4456,1534,1,4
0,0,11,21,10.821,10,0,0,2,5,4,2,0,0,1,1,1,0,0,0,0,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,2,5891,855,877,0,4
0,0,0,6,4.167,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,2,5526,1136,1233,0,4
1,0,0,2,6.25,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,2,4296,685,493,0,4
4,0,0,8,11.688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,2,4010,685,493,0,4
1,0,0,1,3.846,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,2,3919,84,227,1,4
3,0,0,5,4.412,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,2,2,2,1,0,0,0,0,0,0,1,0,0,1,3,3,2,3855,685,493,0,4
2,0,0,4,9.89,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,5,4,5,4,5,4,4,1,0,1,0,0,1,0,0,2,0,0,2,3742,180,177,0,0
1,0,1,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3615,685,493,0,4
0,0,6,12,8.738,6,0,0,1,1,1,0,3,0,0,5,1,0,0,0,0,2,0,2,0,2,0,2,0,0,0,1,0,0,0,0,4,97,19,2,3611,8597929,824,0,4
2,0,0,4,4.348,2,0,0,2,2,2,0,0,0,0,3,0,0,0,0,1,1,2,5,5,5,3,0,0,0,0,0,0,1,0,0,3,31,10,2,3472,685,493,0,4
0,0,0,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,3,2,3221,2116,1400,1,4
1,0,0,1,4.615,1,0,0,1,2,2,0,1,0,0,0,0,2,0,0,0,2,0,3,0,2,0,3,0,0,0,2,0,0,0,0,1,0,0,2,2902,1846,1794,0,4
0,0,0,9,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,2858,1136,1233,1,4
0,0,1,7,5.023,3,0,0,2,6,5,2,0,0,0,3,1,1,0,0,0,1,0,2,1,2,1,1,0,0,0,0,0,0,0,0,5,5,3,2,2839,223,243,0,4
11,0,0,17,9.581,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,1,0,2,2658,685,493,0,4
1,0,4,7,5.102,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2626,527,492,0,4
1,0,2,5,1.676,2,1,0,1,2,4,1,0,0,0,2,1,0,0,0,4,4,5,7,5,8,2,4,0,0,2,1,1,0,0,0,6,0,0,2,2607,364,506,0,0
1,0,0,3,1.37,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,2,2568,685,493,0,4
0,0,0,4,4.918,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,4,2,2,2439,4248,4429,0,4
0,0,0,5,2.353,1,0,0,3,5,5,0,0,0,0,2,0,0,0,0,3,6,6,9,8,9,6,4,1,0,1,0,1,0,0,0,2,0,0,2,2404,67,280,0,0
1,0,0,14,3.604,1,0,0,0,2,2,1,1,0,0,2,1,0,0,0,0,4,1,8,4,7,4,8,0,0,3,0,0,0,0,0,2,21,1,2,2382,124,30,0,0
0,0,0,4,3.871,1,0,0,2,4,4,0,1,1,0,0,2,0,0,0,0,5,1,6,2,6,2,6,1,0,2,1,0,0,0,0,4,4,0,2,2365,1082,1341,0,0
1,0,0,3,2.817,1,0,0,1,1,3,0,0,0,0,3,1,0,0,2,1,6,2,7,3,7,2,6,0,0,2,1,1,0,0,0,1,0,0,2,2231,22,266,0,0
0,0,0,1,6.349,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,2,3,2,3,2,2,0,0,1,0,0,0,0,0,1,4,1,2,2086,256,392,1,4
1,0,0,3,2.885,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,3,1,3,1,3,1,3,0,0,1,0,0,1,0,0,1,0,0,2,1899,98,555,0,4
5,0,2,17,4.219,7,1,0,4,4,5,0,1,0,0,1,0,0,0,1,1,6,4,8,4,8,2,7,1,0,2,2,0,0,0,0,5,2,0,2,1861,179,154,1,0
1,0,0,4,5.556,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1760,149,202,0,4
2,0,0,4,9.524,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,2,1740,685,493,0,4
1,0,0,3,6.061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1724,550,531,0,4
0,0,0,7,7.619,1,0,0,2,3,4,0,0,0,1,1,1,0,0,0,1,3,2,4,2,4,1,3,0,0,1,0,1,0,0,0,2,5,2,2,1361,5380,5691,0,4
0,0,0,1,2.222,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,8,0,2,1336,3221,2745,1,4
0,0,0,3,3.101,2,0,0,1,1,2,0,0,1,0,2,1,0,0,0,1,4,3,5,3,5,2,3,0,0,0,1,1,2,0,0,2,0,0,2,1300,171,240,1,4
0,0,1,3,3.906,3,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1204,218,290,0,4
3,0,0,15,8.989,5,0,0,1,0,2,1,1,0,0,2,0,0,0,0,3,6,5,8,5,7,4,6,0,0,0,0,1,1,0,0,3,2,1,2,1185,1277,669,0,0
0,0,3,8,16.0,5,0,0,2,1,2,0,0,0,0,1,1,0,0,0,1,4,1,4,1,4,1,4,0,0,1,2,1,0,0,0,2,103,31,2,1123,19318,11919,1,4
0,0,0,1,8.696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,1,0,0,2,1098,2026,445,1,4
1,0,0,7,7.292,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,4,0,0,1,2,1,1,0,1,3,0,0,2,1006,186926,4949,0,4
3,0,0,6,3.556,2,0,0,2,5,4,1,1,0,0,2,1,0,0,0,1,6,5,6,5,6,5,4,0,0,0,1,1,0,0,0,2,0,0,2,977,12,57,1,0
1,0,0,2,5.128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,900,295,483,0,4
0,0,0,5,2.841,1,0,0,1,1,2,0,0,0,0,3,2,1,0,0,1,4,3,5,4,5,4,4,0,0,1,0,0,1,0,0,4,3,0,2,875,476,866,0,0
1,0,0,3,6.977,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,821,46,111,0,4
1,0,0,6,1.307,4,0,0,0,1,1,0,0,0,0,3,1,0,0,0,1,3,3,4,3,4,2,3,0,1,1,0,0,0,0,0,2,1,0,2,816,492,589,1,4
0,0,0,1,10.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,802,680,155,0,4
0,0,0,1,5.882,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,47,5,2,715,186926,4949,0,4
1,0,0,4,8.197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,667,0,0,0,4
3,0,0,4,5.376,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,4,3,4,2,1,0,0,0,0,0,0,0,0,1,0,0,2,590,925,1178,1,4
1,0,3,12,5.195,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,2,1,0,0,0,0,0,0,0,1,1,0,2,553,77,581,0,4
2,0,0,4,11.765,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,454,47,87,0,4
2,0,0,2,10.638,1,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,2,0,2,0,2,0,2,0,0,1,0,0,0,0,0,1,5,0,2,420,0,0,0,4
0,0,0,4,6.04,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,3,0,0,0,1,1,0,0,0,2,2,0,2,415,615,786,0,4
0,0,3,11,6.154,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,413,539,1056,0,4
1,0,0,3,6.557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,1,7,0,2,254,295,483,0,4
1,0,0,5,7.609,1,0,0,4,3,4,0,1,0,0,2,2,0,0,0,2,9,5,10,6,10,4,9,0,0,2,0,0,1,0,0,5,1,0,2,228,1488,2159,0,0
0,0,0,3,0.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,140,4312,4230,1,4
